x,y
6.160698801252874057e-01,-5.679637325691415661e-01
-1.145500241430724486e+00,-1.099053011070866281e-01
6.657374832218568850e-01,-5.734899527655739071e-01
1.365966142517810233e+00,1.268474973761177127e+00
1.026177707335891975e+00,-2.498154627599857847e-02
-1.620011200521147110e+00,7.739188048902090333e-01
2.017859160300788934e-01,7.414636085287708012e-01
1.152376796576174867e+00,-8.245168340265079943e-01
-5.079945146029227754e-01,7.208211151536733086e-01
-1.692615988347113964e-02,-9.130351338770772429e-01
-2.504478401986599767e+00,1.435622105962173656e+00
1.730024209676092495e+00,9.671062036380935201e-01
7.277156101025776813e-01,2.805098681096489521e-01
-2.272404340987224547e+00,9.385109585976370017e-01
7.556689360711800196e-01,-3.282084813106269650e-01
1.882988037066206211e+00,2.530950222595560017e+00
-1.537854342961372689e+00,9.142321553668442125e-01
-1.614971281867982222e+00,1.389231344680905700e+00
4.618832276624356692e-01,2.340225725465963524e+00
-3.507936013852638535e+00,7.536973985670388787e-01
1.106147339551104558e+00,-4.610052650817670905e-01
1.399336834772719751e-01,-1.039872264983232597e+00
2.044235036129840033e-01,-1.030337437130382394e+00
-7.200243969582871273e-01,-7.891766424666386559e-01
1.173226000752312093e-01,2.457450486223237140e-01
5.694766942622585537e-01,-1.074325860200850524e+00
6.290047075429079371e-01,-4.923646875399196876e-01
-5.307567772848409415e-01,7.040650032064965647e-01
8.040468534546615365e-01,5.466372828581806953e-01
-1.023073427317970463e+00,-8.089249301628829159e-01
-1.608456138569980487e+00,6.451815073612070517e-01
6.298004467227813485e-01,-9.291289775987451316e-01
1.711071899347594183e+00,-7.596407040563346591e-02
6.372526927832797838e-01,1.107008875090251365e+00
1.004908982827126707e+00,-1.254158644600561257e+00
7.279542625117123578e-01,1.023910888575508826e-01
-6.741223217814940050e-01,-2.340921858700529823e-01
6.249418668792481313e-01,-9.845629065645128408e-01
6.644226044289512911e-01,-1.332432642548366131e+00
-8.192002790607260110e-01,-4.354154209197731995e-01
6.924180041202575575e-01,7.400988335553251307e-01
-1.144639137731054523e+00,-4.825189198496827592e-01
1.011671437955648845e+00,-7.577489939135207964e-01
-1.042328964960729687e+00,-1.242231600221309407e+00
2.367973103586309969e-01,-4.384917736920375120e-01
6.019424071653296515e-01,-7.384020365255846707e-01
6.536157095613008838e-01,-1.288985828555979207e+00
5.235758628504930678e-01,-6.525764046144784114e-01
-3.302526730634759988e-01,-1.165726962366177233e+00
1.252065247015242688e-01,2.145693757880158703e+00
9.017353914377734814e-01,-8.602246206571242393e-01
-1.355976057838234272e+00,4.741735727499684083e-01
-9.359903026952686167e-01,9.029424750069861005e-01
9.766501760887564831e-01,-1.082114230691174850e+00
-1.527771954245013220e+00,7.490863802970326724e-01
9.904339391514466184e-01,6.655394692443823423e-01
6.294605101544716863e-01,-2.769046064185630707e-01
1.177155376441328061e+00,-3.898312242025179786e-01
-7.477685565668581447e-01,-1.879941040556024623e-01
-2.410360543997851046e+00,1.318198384136684220e+00
-4.654429261790312133e-01,1.217572203688560784e+00
1.630938087741063081e+00,-1.178867883458021959e+00
-1.679287982092436682e+00,-3.921876462301560617e-01
-7.059664094436304271e-01,-1.107279523383849495e-01
-7.690678343573310594e-01,6.798727523672115636e-02
1.413696283648976149e+00,2.503350984876600460e+00
-1.560683068331040868e+00,4.172604111662467363e-01
-5.960040999071687384e-01,1.146528791647445811e+00
-1.395084121698264568e-01,8.504093757403258236e-01
8.050382755541845015e-01,-9.186805605549365206e-01
3.250353531013795427e-01,-4.491068495475243338e-01
1.712186974778266313e+00,4.951596333554921792e-01
-5.486732722749360081e-02,-9.585781084177389388e-01
8.220666915945797903e-01,-6.862358547815899934e-02
-7.469126279444109062e-02,2.148851135485398967e-01
2.705402960728074957e-01,4.061345471992900968e-01
1.062268538631322645e+00,-9.279608856424704788e-01
-3.258565999066806995e-01,-1.740988230275537063e+00
-4.668418082627118215e-01,-5.782615128185555342e-01
3.199842251307680185e-02,-1.500498770869254539e+00
-4.208072911561245855e-01,4.145445124337625575e-01
-2.008641910811662656e-01,4.195532023718462344e-02
3.233088771049384968e-01,-3.058162068780293508e-01
-8.534969989140713809e-01,1.762744626311925744e+00
1.439881720661621900e+00,9.600800245331442273e-01
7.681260150847054602e-01,-8.314121864494845582e-01
6.830553172305281473e-01,6.178932957200712339e-01
7.592345169492025203e-01,1.258412398651992392e-01
1.756129378536714358e-01,-3.036384695482987617e-01
1.055635441989738244e+00,-9.008296193438412036e-01
-9.189983711727136573e-01,1.871866332536369359e+00
2.607805183416816996e-01,-1.798802431368034416e+00
3.508010353474777521e-02,1.095285602911822753e+00
4.061380662141748088e-01,9.691257880922664603e-01
3.488261665461958594e-01,-5.011428345172743715e-01
5.809091404964642491e-01,-4.838502963170070448e-01
-6.017786663525845903e-01,-5.147169429866552681e-01
-5.308243136030723619e-01,-1.097742447234529406e+00
1.201363906689548067e+00,-7.840433148204534186e-01
-5.059970544387744074e-01,3.757786975451637423e-01
-1.079028901750203939e+00,-2.993170098623753606e-01
-1.207720936723748917e+00,-1.688771470321099866e-01
2.081287600499004409e+00,1.374710826399387908e+00
4.361284327674647132e-01,9.973610566391990506e-01
-9.379438129093975451e-03,1.830002270857949975e-01
-8.029566594898771559e-01,8.635742108726127686e-01
-9.056868734773084739e-01,-1.334668973959121929e-01
1.060550919846310114e+00,-5.028102812041657099e-02
-1.370625855938561122e+00,1.247065796505784085e-01
-1.759560226351377654e+00,-1.457599820096745213e-01
1.336087527191413216e+00,9.138796928392012298e-01
-2.802185359332867720e-01,-1.445512727872958925e+00
-1.212910914254409889e+00,1.598654607766005209e-01
-1.378707570277363015e+00,-8.143939783531379817e-01
8.886059639047338976e-02,-9.119207448231431146e-01
-1.380480739335481766e-01,-8.084593203850560794e-01
-7.931506220932363349e-02,1.319091382881416141e+00
-2.049889912985336515e+00,6.601930104613989991e-01
3.822327543126831095e-01,-1.265103407428640470e+00
-4.654969879856450943e-01,-5.650591142817898982e-01
-1.209650684004149879e+00,1.151480825795528018e+00
6.299164127115395306e-01,-8.941670222618597341e-01
-1.499046072699629306e+00,-9.614730596703989773e-01
-9.718769622775883521e-01,-1.349581164961776825e+00
7.170546561429059773e-01,-6.288479808555552664e-01
1.138871218039788635e+00,-8.103017936716758740e-01
7.088064648797292033e-01,2.105942120688677921e+00
-5.383268113989020387e-01,3.832057189058315494e-01
7.108140516408576470e-01,-1.098476843040331552e+00
-9.186687414653352812e-01,-5.592943500812286306e-01
1.895368943592276256e+00,6.955707526128974694e-01
-5.827274279236636934e-02,-1.161723123804782265e+00
8.443648985436030818e-02,1.849872164113711470e+00
4.704887490740109479e-01,-7.366156370311973678e-01
-1.517070362280733109e+00,-7.627951733354604302e-01
6.944752264090853222e-01,-7.409779087891665839e-02
-5.536302744006207366e-01,-1.462143299879666181e+00
-8.528062173828687698e-01,3.940547896239764147e-02
7.167797211284807624e-01,7.244813057630635766e-01
1.072759090026962792e+00,5.394827822598573935e-02
7.806283184142490672e-01,-7.611738736501353353e-01
5.208862540395126084e-01,4.262855135896965741e-01
-3.035580494233991455e-01,-5.034350735879575822e-01
8.434398551982429382e-01,-1.146572634127498436e+00
2.098793895069443138e+00,-1.450249536873486012e+00
8.689116709116018189e-02,-9.740660448153890538e-01
-1.387289524840277455e+00,-8.179069758938470880e-01
-5.346791464396699611e-01,-3.665349960437069288e-01
8.813121424867644826e-01,-3.671718079779128785e-01
9.695576614964486195e-01,-1.156081734914699455e+00
-1.349042428301633345e+00,2.819312200903878463e-02
-3.611188490197790313e-01,-7.104321912483663182e-02
2.404984423668799776e-01,-8.042639275537406540e-01
-6.810094323292183172e-02,-1.175508821788275871e+00
1.159880935373397426e+00,-1.051425976465150680e-01
-1.163369633985949614e+00,4.074810441382840098e-01
1.304552913523213675e+00,-9.398616362057188311e-01
3.400304468512831413e-01,-7.147898062420922072e-01
7.791119803090424956e-01,1.006522817256787938e+00
-1.695386265733892950e+00,6.836229858301940965e-01
-7.340554870868978288e-01,9.380267993433777374e-01
-6.877443150782401871e-01,-1.855618249205511994e+00
-1.172706069694144704e+00,1.687477023074907656e+00
-6.461774306280920754e-03,1.230417371134466809e+00
7.136377401627735928e-02,1.933263307593287017e+00
-1.197291253608001815e+00,1.130345123597888080e+00
1.740154642547864672e+00,4.853954911348954404e-01
-1.559343528692067382e+00,-1.001002368384549035e+00
-1.627198041628064029e-01,-3.486802018909937462e-01
-2.001446698994812312e+00,1.418873656354933788e+00
-1.034123916444842584e+00,1.873683010874918287e+00
-9.983758137813558697e-01,-1.275154048757493719e+00
-1.298956773264347664e+00,-3.864018612032829036e-01
1.585835755276446157e+00,-4.163965465258312459e-01
2.985597848526954645e-01,-3.716791596475010895e-02
-9.813245900744813621e-01,-5.609705687067317870e-02
-7.323214608744328391e-01,1.413390154372960117e+00
-1.966681637443373543e+00,1.413974982535151526e+00
-3.499034894993677813e-01,1.508748316622232633e+00
3.691406137940752563e-01,-5.322351657669892600e-01
-6.653519162921135432e-01,-1.250193477326801972e+00
-1.028634095111286562e-01,6.218734493600589497e-01
-1.076874744254267435e+00,-9.807493686722627002e-01
-1.144753914529010208e+00,8.086284138491479645e-01
-8.637887493575885367e-01,6.759416536672715470e-01
-1.989378357301145650e+00,1.512510517304625157e+00
1.880857456241047387e-01,6.861126263574250927e-01
-1.925885714500283008e+00,-1.601847694786789345e-01
2.114807152491026354e+00,1.919200186901895699e-01
-3.929006622670402349e-01,3.387208507981447347e-01
5.329524528416726969e-01,2.626113428412663042e-01
5.649976105144964844e-01,-3.340988821034255318e-01
-3.727159329654933240e-02,-7.049535777557508487e-01
9.251652933220961827e-01,-2.413503093206287309e-01
5.707450931240887204e-01,4.680174908686908775e-01
-8.499601816449651182e-01,-3.270427750713772452e-01
4.181544781629993324e-01,-1.516382885063105312e-01
9.414340021132054925e-01,-9.411264680229685098e-01
2.296775305098751607e-01,-9.357274933459310828e-01
-5.436993686168021256e-01,-2.587784918821396385e-01
-6.435738435405679025e-01,-2.835200661586418924e-01
3.060932676894954074e-01,-1.966641064630116897e-01
1.818169970660552304e+00,1.841032058792822390e+00
-9.410628776848782850e-01,4.752260266399729316e-01
-3.380494292559629299e-01,-1.421468592268317455e+00
2.017631150727124401e-01,-1.071837063622347319e+00
2.122256995031316096e-01,-8.839749608681782833e-01
-1.959485177936167444e-01,-1.061844607659574002e+00
1.888311259253874441e+00,-2.528957451513891841e-01
9.939086044123400798e-01,-8.320870101635048366e-01
4.378167117906442418e-01,1.719040784190356108e+00
-1.226862974327233013e+00,5.793980915059216974e-01
-1.234278883171509994e-01,-4.114803747266361778e-01
8.996585309643149175e-01,1.339655725129789587e+00
3.367367756191712580e-01,-9.511312026658886865e-01
1.208143995023927220e+00,1.874355595299408983e-01
8.568066657787694052e-01,-3.245393794150330802e-01
-7.758269183120688472e-01,-8.860626240021330924e-01
8.064544743556458783e-01,-4.945790364741786127e-01
-2.038229910888220142e-02,-8.964647542111068290e-01
7.820268870889501844e-02,1.803428906245091223e+00
1.172901563090350541e-02,4.731422435972569840e-01
4.968401305401640711e-01,-1.168770573186855177e+00
1.214464885906615610e+00,8.237993644806494986e-01
-9.148670923177728564e-01,2.199717036781425605e+00
5.669299116509605163e-01,1.994979751542064861e+00
-1.390570854878894647e+00,-1.639805743876315169e+00
7.557708466794815783e-01,-9.374571539415550436e-01
-2.166098727635272780e+00,-4.755337582039659283e-01
-9.308745313212806183e-01,5.189398925867553247e-01
-1.475928071015194298e+00,1.061481532481713730e+00
-6.482449690271246956e-01,9.581937925663529254e-02
-1.208843510826432377e+00,-6.116670236210004497e-01
1.265029863078709904e-01,-3.979765442461672409e-01
2.834586824887975531e+00,-1.430948333750673429e+00
-1.261489205909440026e+00,1.238514881047629634e+00
5.898775615267453087e-01,-4.782526385861635143e-01
1.236386528878904656e+00,2.596273834663408442e-01
-2.013879216422219010e+00,-3.465427543086916362e-01
-3.621211209649774498e-01,1.343533106898187057e-02
5.372586694971630550e-01,-9.546969377270956292e-01
-9.710066699783250765e-01,7.954458823194131556e-01
-1.257744405854204217e+00,6.901109639349090052e-03
4.780147927163636012e-05,-9.165371961498126607e-01
9.951778653514001816e-01,1.221631309312981584e-01
-4.080991932551477630e-01,-2.504685367190266021e+00
9.362551219630486088e-01,-2.223298739342559394e+00
6.066743001081373876e-01,-8.172465719146632113e-01
3.161399010904630269e-01,1.698465788805485044e+00
1.361881298511873062e-01,-1.150256267081787520e+00
7.459898164617889682e-01,5.924619256223588870e-01
-3.925705193982751418e-01,1.401335647161983555e+00
1.357638226543775306e-02,-1.141057252369594988e+00
3.168207909428246150e-01,-7.879641550340266143e-01
-1.166599008700119899e+00,7.250446619153728678e-01
1.856800185509882850e-01,-1.292115758641060541e+00
3.373515713525897519e-01,-6.793563090178069697e-01
3.092587780738262349e-01,-8.732531926237591113e-01
8.624426790364692064e-01,-4.199846418473318632e-02
-1.163705481545409981e+00,1.932344475357899327e+00
2.727333697673012480e+00,2.061737353085025815e-01
7.634720982992176941e-01,-2.603407656180422691e+00
-2.408315303149132003e+00,-5.437099826846134576e-01
-1.663784916263426616e+00,5.049550320826574623e-01
-1.055341741580918313e+00,1.253699816991863614e+00
1.291675701333360848e+00,-1.119003857107488953e-01
7.722670324711127243e-01,1.759937406333544341e-01
5.540782126845652522e-01,-6.568958121214836243e-01
-3.747617750395897396e-01,-7.927960170510336968e-02
-2.318790817813577432e-01,2.053006709483525816e-01
8.743695722990201258e-01,-6.283802723676525925e-01
1.394448791649399055e+00,-4.532107592118259087e-01
-6.061652001109110732e-02,9.553955636060622592e-01
1.786651522041210249e+00,3.523807182187292941e-01
6.993748429000373745e-01,-2.733390403726150275e-01
6.285409311305090174e-02,-1.147664282369900146e-01
-5.322194557702562001e-01,-6.196549725345086301e-01
-2.974491290995041060e-01,-3.185819686691870878e-01
8.465728353447987686e-01,-1.296494487403246021e+00
2.574260073096174217e+00,7.819167183384427844e-01
3.091055134307357233e-01,-9.726909712567174404e-01
-2.609438898620444203e+00,1.403173581737863884e+00
4.067854673855078040e-01,-1.409227867842897108e+00
5.815048639039126499e-01,-8.023030642046196093e-01
-7.762555736490908687e-02,-5.613778104432028959e-01
5.719520940646632967e-01,1.934776975091326401e+00
-6.777428395947155959e-01,1.329147142538916082e+00
-1.158642833240857373e+00,3.488774240009754335e-01
2.011408962536558764e+00,1.246210570214524305e+00
3.748129050309993993e-01,-1.070832236563698858e+00
5.287249082016171053e-01,-1.204262401321560816e+00
2.370648524316895933e-01,7.712858521631573705e-01
3.178430015238421502e-01,-5.663931042796831461e-01
-2.459874234949527561e-01,-1.776341978618670991e-01
-1.586159818586443393e+00,7.186027121389363392e-01
-3.628371839904720453e-02,5.507644360149603902e-01
-6.293767135371081123e-01,1.950274623810028363e+00
1.122911076655519924e+00,-1.932545620007461107e+00
-1.312675776037695252e+00,-1.086205800461275350e+00
3.823600068499770077e-01,-8.982105308924013265e-01
-8.241388748093977368e-01,3.010295184283164893e-01
3.246397363987907903e-01,5.926345903146821303e-01
-5.696187904488529963e-01,-5.819493106534490146e-01
-4.838302908075853837e-01,-1.161245342585411899e+00
-1.700765834897262629e-01,-7.300926743801172680e-03
3.220450046882504247e-01,1.218024229062075747e-02
-2.888044018279265490e-01,-1.054993932705106108e+00
1.834341609678441509e+00,3.236794544013084085e-01
-1.305889254037606140e+00,-3.261580887434627485e-01
3.775546291812290622e-01,-7.002562855027558708e-01
1.976307081174999203e+00,-1.707396028331301441e+00
6.136768679855391095e-01,-2.017269855070077611e+00
-6.583242508345170663e-01,1.289885925382468213e-01
-1.158372664120161044e+00,9.295607352986362537e-02
-9.900462616296912266e-02,-9.056505929922361586e-01
-2.532157040709265283e-01,5.993750301032919614e-01
8.542025207825046929e-01,-9.319687152410194297e-01
1.911296063427921355e-01,1.274810846730755731e+00
5.940951162308343303e-01,1.861212345793048728e+00
-4.108439888989141586e-01,1.815865030135220159e+00
-7.008274146246418201e-02,-7.631605556598135554e-01
-1.653273175430615582e+00,8.001182646035358559e-01
2.119683377244785394e+00,-5.781878272662692719e-01
8.955417556167022397e-01,8.658191399665393639e-02
1.766005067918346716e-01,-1.058991353231654831e+00
4.083500278485218682e-01,-1.121761575332944627e+00
7.126906203179755872e-01,-2.443448901722738986e-02
-3.919377216870271186e-01,-8.971163081786406313e-01
-8.779429788777503019e-01,-1.230646607711150420e+00
-6.090384350897066756e-01,-6.059999988166068219e-01
-2.820509061562636033e-01,-1.550000632971714198e-01
5.129872781029272133e-01,-1.897816501612525464e+00
2.368815965460374373e-01,-1.281683729597244970e+00
7.253995912765621723e-01,-1.051977942672476907e+00
9.224112717305462672e-01,-3.562052212322950329e-01
4.070072155201727160e-01,-9.264060013694198625e-01
-1.366368601877493205e+00,-3.840965758026904098e-01
-3.139295855364803156e-01,-2.673080477846867531e-02
1.832290515505994977e+00,2.521582549153822406e-02
1.800491049317227921e+00,-1.408452291869697337e-01
1.760098775942702254e+00,-7.739514438992066703e-01
9.364609716715254217e-01,-2.230186687749857732e-01
2.484676211173347804e-02,-2.089897742321610075e+00
-2.106922158684026436e-01,-1.804891208086844667e+00
1.066875564197205944e-01,-1.137166157328722171e+00
1.516324159458572129e+00,1.639399226871316007e+00
1.077752120390423896e+00,-3.866448599635275984e-01
9.542498871720929143e-01,-1.345265822700814740e+00
1.034571939746346814e-01,-1.924749201492831574e+00
-1.551685958909775565e+00,5.758074441629147389e-01
-8.636975368222333804e-01,-7.668818229456890734e-01
1.924379095377695970e-01,-8.907431961730976067e-01
8.087403056231057263e-01,1.614233824605880718e-01
4.643641171193841899e-01,-5.670846361518917522e-01
1.674930460181880632e+00,5.613186924279880419e-01
7.109016791364946020e-01,1.733365309780299235e-03
1.165089529242959721e+00,7.916277548766890160e-01
7.039997981600317756e-01,-1.095135354703399067e+00
1.333937312722811352e+00,9.432350653455453537e-01
-7.634473406023229991e-01,-4.755571139838420391e-01
5.315432036744516253e-02,-6.839559641974534143e-01
-1.775276005719720995e+00,-4.356070795650002214e-02
5.121425043089019580e-01,3.644486497579796369e-01
1.170485520164395332e+00,2.230616576234812909e-01
5.688701630192670722e-01,-1.475935296560008769e+00
3.984518125811082889e-01,-7.948183748822124084e-01
2.574455006053711914e-01,-7.054382722859949828e-01
5.149960924493087733e-01,6.262393412087109423e-01
4.076002531012779539e-01,-1.474508669376489500e+00
6.140101544907315967e-01,-4.371239843787805834e-01
-2.076914502001478979e+00,-7.863738827443533808e-01
1.050744929644166215e+00,-2.322665367463992020e-02
3.399964596987176679e-01,4.581759582833299649e-01
3.299819025561413710e+00,2.277795975954858942e+00
1.225607984647202331e+00,-4.848041640029868149e-01
1.124815271801254402e-01,3.677045660404794636e-01
4.277877267546383866e-01,-1.583978196381601755e+00
-6.441065137877366453e-01,5.962004794718711587e-01
8.140691635211541044e-01,-5.941002881554783288e-01
8.382470404070698766e-01,7.307402394702319226e-01
1.607746849991748883e+00,-9.790273018093292867e-02
-6.830087919386031992e-01,-1.429363121740356846e-03
-4.706958447107414956e-01,-3.727051916226845618e-01
-1.223022013478137215e-01,-4.658798303965309695e-01
2.579236250459644442e-01,1.964623564685418766e-01
-5.569662846464294992e-01,1.461053316874282970e+00
1.800387112317711202e-01,-2.181665017830485276e-01
4.851861708541295726e-01,4.759191732861084434e-01
6.333561827177556225e-01,5.584100557755743433e-01
7.043049857080785348e-01,1.095237948819686169e-01
1.630755560996721698e+00,7.443288836912096418e-01
4.584449084109921690e-01,1.709460404915090326e+00
8.122493094636655808e-01,-5.918767832773443871e-01
6.684755465862577406e-01,-6.538268441025141264e-01
1.323118744430374694e+00,5.794843752565562722e-01
7.526066739689439844e-01,-7.568928756045208983e-01
9.640287546908710148e-01,6.875135943106440717e-01
4.080943608896009378e-01,-9.492215031400835779e-01
-7.892673844664961358e-01,8.834823603274062354e-01
1.676714742333062225e-01,-1.188908361370282663e+00
8.102380791435914720e-01,1.069117314895051463e+00
-1.891396416201529540e-02,-7.727809140877520688e-01
-1.395869921040855388e+00,8.470996514628561513e-01
2.017350849409640379e+00,4.783587628529417657e-01
-4.487017704234281257e-01,1.149899134840251191e+00
-6.689020898583510899e-01,5.190465743128070963e-01
5.667109295182575224e-01,-5.777634538891509575e-01
1.056576988990067578e+00,-2.467777090216096703e-01
-1.055884667928893572e+00,-3.474075251550542420e-01
6.360312337347990841e-01,-1.449197447445203513e-01
8.888909926737226241e-01,2.527751092444491032e+00
5.171158049964227343e-01,6.645510521327319120e-02
1.359314174650149143e+00,-1.261585950618413499e-01
6.625433344101561151e-01,-4.411377424229415700e-01
1.800387112317711202e-01,-2.181665017830485276e-01
-2.041740714602130247e+00,1.873951343536957026e+00
-2.568778631872669083e-01,3.094805787352128412e-01
3.362472909553024802e-01,-6.165411296032005106e-01
-3.494304291855340749e-01,-1.542722034179052404e+00
-1.240321416738281307e-01,-1.007327947230183929e+00
1.942408937387296142e+00,4.658753818042752348e-01
-1.423744842382778542e+00,-3.534621902041288344e-01
-2.894653578390163351e-01,4.146619057923682794e-01
5.441966595616759550e-01,-4.132812398408013954e-01
1.012861766786764539e+00,-5.078062211808364035e-01
-9.096259206411791975e-01,-4.458852861427519687e-01
-1.567015050019323619e+00,2.048747959322994916e+00
3.424238891154582354e-01,-4.548628213181906688e-01
4.266161711398405720e-01,2.620754489011598576e-01
1.570103099940419300e+00,5.505559652324503173e-01
1.149982818408329832e+00,2.623761413297701628e-01
1.329844544721420663e+00,-7.311379470578753814e-01
8.403285957597944611e-01,6.303926681758704742e-01
2.507328687359974939e+00,2.660779314269483553e+00
-8.312908917826823396e-01,1.012673176808738251e-01
-6.359753919886808049e-01,-1.715022430225905392e+00
-4.286184484982297205e-01,-1.641626018152808064e-01
-2.060286569434338633e-02,-1.264309163024934790e+00
-1.555446308974595571e+00,1.010420660738146736e+00
3.556512953835851421e-01,-1.705441726160594751e-02
-2.332072329389962118e+00,-1.503741692109782924e-01
2.985136753134085552e-01,2.518252789415051929e-01
3.387699515520222748e-01,-8.147141587709896271e-01
8.815039458740011602e-01,-2.742973735425519033e-01
-1.152343932786125125e+00,1.282143844240946073e-01
1.588155322998669738e-01,-8.715792881931266889e-01
1.065840578643635350e+00,-2.125807960813603348e+00
1.435885383372882684e-01,-7.902253872674265267e-01
8.519557402984008210e-01,-1.651740938466838227e+00
-7.183069859332922302e-01,-1.104806598411600005e+00
-8.650157058058117743e-01,-6.722065339025664610e-01
2.713980768044108038e-01,-9.867483895987636533e-01
3.796665871696369710e-01,-8.690828860033481540e-01
-6.708216591109706917e-01,4.766385749570983821e-02
-2.830718520414958750e-01,-3.133852861110828503e-01
4.803029546505229175e-01,1.613845057538439098e+00
7.556835887602945112e-01,-1.127133137775752525e+00
-2.021038282034039568e+00,-2.980179291918114148e-02
6.739800969099922767e-01,-2.417378045516925811e-01
-2.170435237130434736e-01,-8.351663595607526913e-01
7.626594598251973389e-01,-1.076842193224866406e+00
1.131970085405659576e+00,-3.311962241623334080e-04
-1.970000185556752825e-01,-1.184821234729896311e+00
2.081989479147924094e+00,1.445802679094149168e+00
-6.792080008418245329e-01,4.375291118413177083e-01
3.190309933836101286e-01,-2.735372585502400811e-01
6.530630877413123869e-01,-8.660368895723880023e-02
4.872255911579883580e-01,-4.724955472561407910e-01
-4.170273292746434213e-01,1.076968479470535200e+00
-1.269278153962834776e-01,-4.268291260833118050e-01
-2.051428291294730144e+00,-1.542496609144144992e-01
-1.026022124188556983e+00,-9.384113998586669503e-01
2.233810236985650732e+00,2.854564337093446369e+00
-4.350997846779847689e-01,-1.473021699584128097e+00
5.121608307152148987e-01,-8.078309198453316187e-01
8.111645359110429832e-01,-7.192067436081811538e-01
1.701872848695906493e+00,1.094717589786857292e+00
-1.543487377285438056e+00,1.050675547931112064e+00
-1.539455921052423015e+00,5.639300122508648094e-01
-1.670538154129063146e+00,2.384633662654970898e+00
4.658690198821163753e-01,-1.031673565335561760e+00
3.199744918661856508e-01,-8.676137600190477750e-01
-7.938040026390802417e-02,1.457879746721990832e+00
1.367202836525977849e+00,-6.554829172368681345e-01
-5.868985789593610392e-01,7.675392929240578699e-01
3.823776071788982378e-01,4.414040479598745903e-01
-1.045381230549850882e+00,-4.178309449683722532e-01
1.356981822451503783e+00,-4.230821801306939856e-01
5.192619732065857363e-01,7.985996398546384434e-01
7.391551705847136944e-01,1.970664996037603700e+00
1.065320041920334360e+00,4.488280179472758369e-01
3.869852796590349531e-01,2.951745413057239587e-01
7.920154331951373416e-01,-7.685844866673313680e-01
-7.108489856011868113e-03,5.482519613085643506e-01
6.117577503942781547e-01,-4.403975766199876851e-01
5.456751742600487454e-01,-6.824184025562310962e-01
1.493181876797265106e+00,8.640081776737663644e-01
4.552199763495035079e-01,-1.552545999729775250e+00
1.030808431150778803e+00,-4.967570786210788181e-01
-1.433296942675258201e+00,-8.928238167154545213e-03
6.505453237009192202e-01,-4.435294185519397803e-03
-1.561597051685656323e+00,2.987314149365413396e+00
4.514589430272544224e-01,-3.995807227687069862e-01
-2.404009971885306740e+00,1.835340658765920230e+00
2.683403645795060521e-01,-9.978063627030117066e-01
8.562700183712248503e-01,1.354200494224733209e-02
5.239925439360938464e-01,-7.766295048035435356e-01
5.519801254790415168e-01,-1.436647092787384228e+00
-5.917440435788704489e-01,-2.773317836334132647e-02
6.506569911513745419e-01,-4.408421012067638145e-01
-2.206130245974679660e+00,1.184289840321215426e-01
7.509307545632406544e-01,6.288510732995465924e-01
1.010061556521880899e+00,4.998549806906762982e-01
-7.066069160151216000e-01,1.403570009174775812e+00
1.019456411059183276e+00,2.299084575208718118e+00
-1.588725740714039159e+00,5.853586935790604517e-01
-7.778179771082427418e-01,-5.947665188050982321e-01
-1.127428708364077048e+00,1.874198267265807960e+00
1.193058731474076345e-01,-7.529019847980450431e-01
1.342440884073334839e+00,9.252277070449836938e-01
-2.055227990857705578e+00,2.920854208536819208e+00
1.639612514399674703e+00,1.393891464967815796e+00
1.016090039143354495e+00,4.444092188159911028e-01
-9.123995453705520120e-01,-5.796193956725792518e-02
-2.715365113224261773e-01,-1.968328876976279673e-01
1.683381880319813062e+00,-9.919788397428066506e-01
1.168229898231275099e+00,7.132233704134676167e-01
3.983808332220166726e-01,-7.272381699709767888e-02
-2.121556408767478530e+00,8.484965746249710783e-01
1.103417485321910307e+00,-1.636900074828433471e-01
7.503236373653248137e-01,-2.791510349310888928e-01
-7.621143979550036862e-01,8.627835456562448213e-01
-7.511426928757597432e-02,1.020704087681081118e+00
-3.758613338492743372e-01,-7.009508579729528677e-01
7.370430252085495848e-01,-8.278898328423612840e-01
1.446863650102561960e-01,1.560471560989584505e+00
5.505156581363108703e-01,-2.338932691337647918e-01
-1.060198545527389458e+00,-5.815468518230728634e-01
-2.161574056324805149e+00,1.454493539081387787e+00
7.123495255707701368e-01,-5.282060817176230660e-01
8.515881349301599457e-01,3.156869039526023490e-01
-9.239049986605265552e-01,1.635585979025264480e+00
4.337251576490150917e-01,-1.172886421085196140e+00
6.988804560685034639e-01,3.049894269720467843e-01
-1.281497345062969861e+00,1.190069932423602150e+00
-1.054501403163905504e+00,-5.367932797918318899e-01
6.600721414396915065e-01,3.944394490642016970e-01
-1.388190879103394115e+00,1.474987951081837112e+00
1.964109562932059017e-01,-1.580271916900646140e-02
-1.177454881764963490e+00,1.876990492494489404e-01
-4.703846619899035852e-01,-9.489586087051156138e-01
-1.464134549868412183e+00,-7.918187429814793621e-01
4.913829952701287418e-01,-5.219956934801810444e-01
1.166606091584509119e+00,9.236396134624117460e-01
1.210960744444559589e+00,-2.693682996029855836e-01
-6.625938765116423657e-01,-3.420078384745247058e-01
-1.140099777049218943e+00,-1.072479362886440413e-01
1.926618604288196313e+00,1.052408180426270157e+00
4.459237960489793595e-01,3.799364189107045098e-01
